UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
102845, 2,"R",1353,"R",1,"R",1352,"R",5,"R",753,"R",758,"R",245,"R",0,"R",245,"R",3,"R",167,"R",170,"R",158,"R",1,"R",157,"R",2,"R",79,"R",81,"R",1756,"R",2,"R",1754,"R",10,"R",999,"R",1009
103501, 4,"R",172,"Z",0,"R",172,"A",,"A",,"R",114,"R",24,"Z",0,"R",24,"A",,"A",,"R",18,"R",102,"Z",0,"R",102,"A",,"A",,"R",61,"R",298,"R",0,"R",298,"A",,"A",,"R",193
103741, 4,"R",53,"Z",0,"R",53,"A",,"A",,"R",41,"R",10,"Z",0,"R",10,"A",,"A",,"R",6,"R",14,"Z",0,"R",14,"A",,"A",,"R",11,"R",77,"R",0,"R",77,"A",,"A",,"R",58
103893, 4,"R",397,"R",1,"R",396,"A",,"A",,"R",218,"R",34,"R",0,"R",34,"A",,"A",,"R",29,"R",305,"R",0,"R",305,"A",,"A",,"R",152,"R",736,"R",1,"R",735,"A",,"A",,"R",399
103909, 4,"R",132,"Z",0,"R",132,"A",,"A",,"R",69,"R",15,"Z",0,"R",15,"A",,"A",,"R",12,"R",65,"Z",0,"R",65,"A",,"A",,"R",32,"R",212,"R",0,"R",212,"A",,"A",,"R",113
103927, 4,"R",158,"Z",0,"R",158,"A",,"A",,"R",104,"R",18,"Z",0,"R",18,"A",,"A",,"R",10,"R",112,"Z",0,"R",112,"A",,"A",,"R",65,"R",288,"R",0,"R",288,"A",,"A",,"R",179
103954, 4,"R",11,"Z",0,"R",11,"A",,"A",,"R",4,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",13,"R",0,"R",13,"A",,"A",,"R",5
103963, 4,"R",282,"Z",0,"R",282,"A",,"A",,"R",135,"R",26,"Z",0,"R",26,"A",,"A",,"R",23,"R",61,"Z",0,"R",61,"A",,"A",,"R",31,"R",369,"R",0,"R",369,"A",,"A",,"R",189
104090, 1,"R",189,"R",0,"R",189,"R",2,"R",94,"R",96,"R",10,"R",0,"R",10,"R",2,"R",3,"R",5,"R",20,"R",0,"R",20,"R",1,"R",8,"R",9,"R",219,"R",0,"R",219,"R",5,"R",105,"R",110
104090, 2,"R",3,"Z",0,"R",3,"R",2,"R",0,"R",2,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",2,"Z",0,"R",2,"R",1,"R",0,"R",1,"R",6,"R",0,"R",6,"R",4,"R",0,"R",4
104090, 3,"R",186,"Z",0,"R",186,"R",0,"R",94,"R",94,"R",9,"Z",0,"R",9,"R",1,"R",3,"R",4,"R",18,"Z",0,"R",18,"R",0,"R",8,"R",8,"R",213,"R",0,"R",213,"R",1,"R",105,"R",106
104151, 1,"R",3871,"R",21,"R",3850,"R",2273,"R",0,"R",2273,"R",1329,"R",7,"R",1322,"R",833,"R",0,"R",833,"R",6063,"R",72,"R",5991,"R",4468,"R",0,"R",4468,"R",11263,"R",100,"R",11163,"R",7574,"R",0,"R",7574
104151, 2,"R",3871,"R",21,"R",3850,"R",2273,"R",0,"R",2273,"R",1329,"R",7,"R",1322,"R",833,"R",0,"R",833,"R",6063,"R",72,"R",5991,"R",4468,"R",0,"R",4468,"R",11263,"R",100,"R",11163,"R",7574,"R",0,"R",7574
104160, 4,"R",294,"Z",0,"R",294,"A",,"A",,"R",81,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",98,"Z",0,"R",98,"A",,"A",,"R",19,"R",393,"R",0,"R",393,"A",,"A",,"R",100
104179, 1,"R",1677,"R",12,"R",1665,"R",972,"R",0,"R",972,"R",691,"R",1,"R",690,"R",408,"R",0,"R",408,"R",3534,"R",14,"R",3520,"R",2491,"R",0,"R",2491,"R",5902,"R",27,"R",5875,"R",3871,"R",0,"R",3871
104179, 2,"R",1677,"R",12,"R",1665,"R",972,"R",0,"R",972,"R",691,"R",1,"R",690,"R",408,"R",0,"R",408,"R",3534,"R",14,"R",3520,"R",2491,"R",0,"R",2491,"R",5902,"R",27,"R",5875,"R",3871,"R",0,"R",3871
104346, 4,"R",139,"Z",0,"R",139,"A",,"A",,"R",36,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",183,"Z",0,"R",183,"A",,"A",,"R",39,"R",324,"R",0,"R",324,"A",,"A",,"R",76
104391, 4,"R",19,"Z",0,"R",19,"A",,"A",,"R",19,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",14,"Z",0,"R",14,"A",,"A",,"R",5,"R",37,"R",0,"R",37,"A",,"A",,"R",28
104425, 4,"R",311,"Z",0,"R",311,"A",,"A",,"R",56,"R",7,"Z",0,"R",7,"A",,"A",,"R",1,"R",160,"Z",0,"R",160,"A",,"A",,"R",88,"R",478,"R",0,"R",478,"A",,"A",,"R",145
104443, 4,"R",16,"Z",0,"R",16,"A",,"A",,"R",7,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",17,"R",0,"R",17,"A",,"A",,"R",8
104568, 4,"R",91,"R",5,"R",86,"A",,"A",,"R",67,"R",20,"R",0,"R",20,"A",,"A",,"R",18,"R",63,"R",6,"R",57,"A",,"A",,"R",46,"R",174,"R",11,"R",163,"A",,"A",,"R",131
104577, 4,"R",170,"R",1,"R",169,"A",,"A",,"R",57,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",176,"R",1,"R",175,"A",,"A",,"R",66,"R",346,"R",2,"R",344,"A",,"A",,"R",123
104586, 1,"R",142,"R",0,"R",142,"R",86,"R",0,"R",86,"R",169,"R",0,"R",169,"R",108,"R",0,"R",108,"R",367,"R",0,"R",367,"R",279,"R",0,"R",279,"R",678,"R",0,"R",678,"R",473,"R",0,"R",473
104586, 2,"R",142,"Z",0,"R",142,"R",86,"R",0,"R",86,"R",169,"Z",0,"R",169,"R",108,"R",0,"R",108,"R",367,"Z",0,"R",367,"R",279,"R",0,"R",279,"R",678,"R",0,"R",678,"R",473,"R",0,"R",473
104708, 1,"R",944,"R",0,"R",944,"R",0,"R",118,"R",118,"R",55,"R",0,"R",55,"R",0,"R",7,"R",7,"R",681,"R",0,"R",681,"R",0,"R",117,"R",117,"R",1680,"R",0,"R",1680,"R",0,"R",242,"R",242
104708, 3,"R",944,"Z",0,"R",944,"Z",0,"R",118,"R",118,"R",55,"Z",0,"R",55,"Z",0,"R",7,"R",7,"R",681,"Z",0,"R",681,"Z",0,"R",117,"R",117,"R",1680,"R",0,"R",1680,"R",0,"R",242,"R",242
104717, 1,"R",1039,"R",0,"R",1039,"R",386,"R",0,"R",386,"R",521,"R",0,"R",521,"R",211,"R",0,"R",211,"R",824,"R",0,"R",824,"R",429,"R",0,"R",429,"R",2384,"R",0,"R",2384,"R",1026,"R",0,"R",1026
104717, 2,"R",1039,"Z",0,"R",1039,"R",386,"R",0,"R",386,"R",521,"Z",0,"R",521,"R",211,"R",0,"R",211,"R",824,"Z",0,"R",824,"R",429,"R",0,"R",429,"R",2384,"R",0,"R",2384,"R",1026,"R",0,"R",1026
105145, 1,"R",191,"R",0,"R",191,"R",0,"R",40,"R",40,"R",12,"R",0,"R",12,"R",0,"R",2,"R",2,"R",109,"R",0,"R",109,"R",0,"R",19,"R",19,"R",312,"R",0,"R",312,"R",0,"R",61,"R",61
105145, 3,"R",191,"Z",0,"R",191,"Z",0,"R",40,"R",40,"R",12,"Z",0,"R",12,"Z",0,"R",2,"R",2,"R",109,"Z",0,"R",109,"Z",0,"R",19,"R",19,"R",312,"R",0,"R",312,"R",0,"R",61,"R",61
105154, 4,"R",401,"Z",0,"R",401,"A",,"A",,"R",65,"R",30,"Z",0,"R",30,"A",,"A",,"R",5,"R",542,"Z",0,"R",542,"A",,"A",,"R",117,"R",973,"R",0,"R",973,"A",,"A",,"R",187
105206, 4,"R",57,"Z",0,"R",57,"A",,"A",,"R",16,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",28,"Z",0,"R",28,"A",,"A",,"R",9,"R",87,"R",0,"R",87,"A",,"A",,"R",26
105215, 4,"R",265,"R",1,"R",264,"A",,"A",,"R",170,"R",90,"R",0,"R",90,"A",,"A",,"R",70,"R",100,"R",1,"R",99,"A",,"A",,"R",73,"R",455,"R",2,"R",453,"A",,"A",,"R",313
105297, 1,"R",84,"R",0,"R",84,"R",3,"R",2,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",91,"R",0,"R",91,"R",3,"R",2,"R",5
105297, 3,"R",84,"Z",0,"R",84,"R",3,"R",2,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",0,"R",0,"R",0,"R",91,"R",0,"R",91,"R",3,"R",2,"R",5
105330, 1,"R",1992,"R",3,"R",1989,"R",988,"R",0,"R",988,"R",881,"R",0,"R",881,"R",474,"R",0,"R",474,"R",2388,"R",1,"R",2387,"R",1527,"R",0,"R",1527,"R",5261,"R",4,"R",5257,"R",2989,"R",0,"R",2989
105330, 2,"R",1992,"R",3,"R",1989,"R",988,"R",0,"R",988,"R",881,"R",0,"R",881,"R",474,"R",0,"R",474,"R",2387,"R",1,"R",2386,"R",1526,"R",0,"R",1526,"R",5260,"R",4,"R",5256,"R",2988,"R",0,"R",2988
105330, 3,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1
105349, 4,"R",17,"Z",0,"R",17,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",7,"Z",0,"R",7,"A",,"A",,"R",1,"R",24,"R",0,"R",24,"A",,"A",,"R",2
105428, 4,"R",277,"Z",0,"R",277,"A",,"A",,"R",49,"R",6,"Z",0,"R",6,"A",,"A",,"R",0,"R",130,"Z",0,"R",130,"A",,"A",,"R",24,"R",413,"R",0,"R",413,"A",,"A",,"R",73
105525, 4,"R",405,"Z",0,"R",405,"A",,"A",,"R",65,"R",39,"Z",0,"R",39,"A",,"A",,"R",9,"R",381,"Z",0,"R",381,"A",,"A",,"R",103,"R",825,"R",0,"R",825,"A",,"A",,"R",177
105534, 1,"R",467,"R",1,"R",466,"R",0,"R",330,"R",330,"R",43,"R",1,"R",42,"R",0,"R",37,"R",37,"R",139,"R",0,"R",139,"R",0,"R",103,"R",103,"R",649,"R",2,"R",647,"R",0,"R",470,"R",470
105534, 3,"R",467,"R",1,"R",466,"Z",0,"R",330,"R",330,"R",43,"R",1,"R",42,"Z",0,"R",37,"R",37,"R",139,"R",0,"R",139,"Z",0,"R",103,"R",103,"R",649,"R",2,"R",647,"R",0,"R",470,"R",470
105543, 4,"R",263,"R",2,"R",261,"A",,"A",,"R",162,"R",21,"R",0,"R",21,"A",,"A",,"R",14,"R",76,"R",0,"R",76,"A",,"A",,"R",36,"R",360,"R",2,"R",358,"A",,"A",,"R",212
105589, 1,"R",30,"R",0,"R",30,"R",12,"R",0,"R",12,"R",10,"R",0,"R",10,"R",3,"R",0,"R",3,"R",24,"R",0,"R",24,"R",8,"R",0,"R",8,"R",64,"R",0,"R",64,"R",23,"R",0,"R",23
105589, 2,"R",30,"Z",0,"R",30,"R",12,"R",0,"R",12,"R",10,"Z",0,"R",10,"R",3,"R",0,"R",3,"R",24,"Z",0,"R",24,"R",8,"R",0,"R",8,"R",64,"R",0,"R",64,"R",23,"R",0,"R",23
105659, 4,"R",404,"R",1,"R",403,"A",,"A",,"R",288,"R",136,"R",0,"R",136,"A",,"A",,"R",114,"R",101,"R",0,"R",101,"A",,"A",,"R",76,"R",641,"R",1,"R",640,"A",,"A",,"R",478
105668, 1,"R",61,"R",0,"R",61,"R",0,"R",2,"R",2,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",13,"R",0,"R",13,"R",0,"R",1,"R",1,"R",77,"R",0,"R",77,"R",0,"R",3,"R",3
105668, 3,"R",61,"Z",0,"R",61,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"Z",0,"R",1,"R",1,"R",77,"R",0,"R",77,"R",0,"R",3,"R",3
105677, 4,"R",18,"Z",0,"R",18,"A",,"A",,"R",17,"R",15,"Z",0,"R",15,"A",,"A",,"R",14,"R",11,"Z",0,"R",11,"A",,"A",,"R",9,"R",44,"R",0,"R",44,"A",,"A",,"R",40
105747, 4,"R",100,"Z",0,"R",100,"A",,"A",,"R",24,"R",10,"Z",0,"R",10,"A",,"A",,"R",4,"R",293,"Z",0,"R",293,"A",,"A",,"R",68,"R",403,"R",0,"R",403,"A",,"A",,"R",96
105792, 4,"R",113,"Z",0,"R",113,"A",,"A",,"R",19,"R",3,"Z",0,"R",3,"A",,"A",,"R",0,"R",96,"Z",0,"R",96,"A",,"A",,"R",30,"R",212,"R",0,"R",212,"A",,"A",,"R",49
105899, 1,"R",58,"R",0,"R",58,"R",17,"R",0,"R",17,"R",43,"R",0,"R",43,"R",19,"R",0,"R",19,"R",51,"R",0,"R",51,"R",27,"R",0,"R",27,"R",152,"R",0,"R",152,"R",63,"R",0,"R",63
105899, 2,"R",58,"Z",0,"R",58,"R",17,"R",0,"R",17,"R",43,"Z",0,"R",43,"R",19,"R",0,"R",19,"R",51,"Z",0,"R",51,"R",27,"R",0,"R",27,"R",152,"R",0,"R",152,"R",63,"R",0,"R",63
106041, 4,"R",623,"R",1,"R",622,"A",,"A",,"R",375,"R",226,"R",1,"R",225,"A",,"A",,"R",160,"R",179,"R",1,"R",178,"A",,"A",,"R",112,"R",1028,"R",3,"R",1025,"A",,"A",,"R",647
106148, 1,"R",297,"R",1,"R",296,"R",0,"R",74,"R",74,"R",16,"R",0,"R",16,"R",0,"R",2,"R",2,"R",214,"R",0,"R",214,"R",0,"R",93,"R",93,"R",527,"R",1,"R",526,"R",0,"R",169,"R",169
106148, 3,"R",297,"R",1,"R",296,"Z",0,"R",74,"R",74,"R",16,"R",0,"R",16,"Z",0,"R",2,"R",2,"R",214,"R",0,"R",214,"Z",0,"R",93,"R",93,"R",527,"R",1,"R",526,"R",0,"R",169,"R",169
106245, 1,"R",397,"R",0,"R",397,"R",145,"R",8,"R",153,"R",77,"R",0,"R",77,"R",13,"R",3,"R",16,"R",243,"R",0,"R",243,"R",122,"R",6,"R",128,"R",717,"R",0,"R",717,"R",280,"R",17,"R",297
106245, 2,"R",389,"Z",0,"R",389,"R",144,"R",7,"R",151,"R",75,"Z",0,"R",75,"R",12,"R",3,"R",15,"R",241,"Z",0,"R",241,"R",122,"R",6,"R",128,"R",705,"R",0,"R",705,"R",278,"R",16,"R",294
106245, 3,"R",8,"Z",0,"R",8,"R",1,"R",1,"R",2,"R",2,"Z",0,"R",2,"R",1,"R",0,"R",1,"R",2,"Z",0,"R",2,"R",0,"R",0,"R",0,"R",12,"R",0,"R",12,"R",2,"R",1,"R",3
106306, 1,"R",135,"R",0,"R",135,"R",1,"R",0,"R",1,"R",13,"R",0,"R",13,"R",0,"R",0,"R",0,"R",15,"R",0,"R",15,"R",6,"R",6,"R",12,"R",163,"R",0,"R",163,"R",7,"R",6,"R",13
106306, 2,"R",135,"Z",0,"R",135,"R",1,"R",0,"R",1,"R",13,"Z",0,"R",13,"R",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",3,"R",0,"R",3,"R",152,"R",0,"R",152,"R",4,"R",0,"R",4
106306, 3,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",3,"R",6,"R",9,"R",11,"R",0,"R",11,"R",3,"R",6,"R",9
106315, 4,"R",11,"Z",0,"R",11,"A",,"A",,"R",6,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",6,"Z",0,"R",6,"A",,"A",,"R",0,"R",17,"R",0,"R",17,"A",,"A",,"R",6
106324, 4,"R",13,"Z",0,"R",13,"A",,"A",,"R",13,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",9,"Z",0,"R",9,"A",,"A",,"R",2,"R",23,"R",0,"R",23,"A",,"A",,"R",16
106342, 1,"R",84,"R",1,"R",83,"R",51,"R",0,"R",51,"R",31,"R",0,"R",31,"R",9,"R",0,"R",9,"R",72,"R",0,"R",72,"R",44,"R",0,"R",44,"R",187,"R",1,"R",186,"R",104,"R",0,"R",104
106342, 2,"R",84,"R",1,"R",83,"R",51,"R",0,"R",51,"R",31,"R",0,"R",31,"R",9,"R",0,"R",9,"R",72,"R",0,"R",72,"R",44,"R",0,"R",44,"R",187,"R",1,"R",186,"R",104,"R",0,"R",104
106351, 4,"R",6,"Z",0,"R",6,"A",,"A",,"R",3,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",6,"R",0,"R",6,"A",,"A",,"R",3
106397, 1,"R",962,"R",0,"R",962,"R",559,"R",0,"R",559,"R",735,"R",2,"R",733,"R",473,"R",0,"R",473,"R",3335,"R",2,"R",3333,"R",2486,"R",0,"R",2486,"R",5032,"R",4,"R",5028,"R",3518,"R",0,"R",3518
106397, 2,"R",962,"R",0,"R",962,"R",559,"R",0,"R",559,"R",735,"R",2,"R",733,"R",473,"R",0,"R",473,"R",3335,"R",2,"R",3333,"R",2486,"R",0,"R",2486,"R",5032,"R",4,"R",5028,"R",3518,"R",0,"R",3518
106412, 1,"R",404,"R",3,"R",401,"R",158,"R",0,"R",158,"R",36,"R",0,"R",36,"R",10,"R",0,"R",10,"R",67,"R",0,"R",67,"R",32,"R",0,"R",32,"R",507,"R",3,"R",504,"R",200,"R",0,"R",200
106412, 2,"R",403,"R",3,"R",400,"R",158,"R",0,"R",158,"R",36,"R",0,"R",36,"R",10,"R",0,"R",10,"R",67,"R",0,"R",67,"R",32,"R",0,"R",32,"R",506,"R",3,"R",503,"R",200,"R",0,"R",200
106412, 3,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
106449, 4,"R",295,"R",1,"R",294,"A",,"A",,"R",102,"R",20,"R",0,"R",20,"A",,"A",,"R",11,"R",283,"R",0,"R",283,"A",,"A",,"R",115,"R",598,"R",1,"R",597,"A",,"A",,"R",228
106458, 1,"R",581,"R",2,"R",579,"R",247,"R",16,"R",263,"R",200,"R",0,"R",200,"R",97,"R",7,"R",104,"R",624,"R",2,"R",622,"R",391,"R",14,"R",405,"R",1405,"R",4,"R",1401,"R",735,"R",37,"R",772
106458, 2,"R",567,"R",2,"R",565,"R",244,"R",15,"R",259,"R",195,"R",0,"R",195,"R",97,"R",6,"R",103,"R",617,"R",2,"R",615,"R",388,"R",14,"R",402,"R",1379,"R",4,"R",1375,"R",729,"R",35,"R",764
106458, 3,"R",14,"Z",0,"R",14,"R",3,"R",1,"R",4,"R",5,"Z",0,"R",5,"R",0,"R",1,"R",1,"R",7,"Z",0,"R",7,"R",3,"R",0,"R",3,"R",26,"R",0,"R",26,"R",6,"R",2,"R",8
106467, 1,"R",961,"R",3,"R",958,"R",281,"R",123,"R",404,"R",215,"R",0,"R",215,"R",78,"R",17,"R",95,"R",581,"R",1,"R",580,"R",302,"R",52,"R",354,"R",1757,"R",4,"R",1753,"R",661,"R",192,"R",853
106467, 2,"R",787,"R",3,"R",784,"R",274,"R",63,"R",337,"R",196,"R",0,"R",196,"R",78,"R",8,"R",86,"R",531,"R",1,"R",530,"R",298,"R",40,"R",338,"R",1514,"R",4,"R",1510,"R",650,"R",111,"R",761
106467, 3,"R",174,"Z",0,"R",174,"R",7,"R",60,"R",67,"R",19,"Z",0,"R",19,"R",0,"R",9,"R",9,"R",50,"Z",0,"R",50,"R",4,"R",12,"R",16,"R",243,"R",0,"R",243,"R",11,"R",81,"R",92
106485, 1,"R",412,"R",0,"R",412,"R",79,"R",80,"R",159,"R",58,"R",0,"R",58,"R",15,"R",15,"R",30,"R",154,"R",0,"R",154,"R",58,"R",23,"R",81,"R",624,"R",0,"R",624,"R",152,"R",118,"R",270
106485, 2,"R",234,"Z",0,"R",234,"R",70,"R",22,"R",92,"R",43,"Z",0,"R",43,"R",14,"R",4,"R",18,"R",127,"Z",0,"R",127,"R",58,"R",14,"R",72,"R",404,"R",0,"R",404,"R",142,"R",40,"R",182
106485, 3,"R",178,"Z",0,"R",178,"R",9,"R",58,"R",67,"R",15,"Z",0,"R",15,"R",1,"R",11,"R",12,"R",27,"Z",0,"R",27,"R",0,"R",9,"R",9,"R",220,"R",0,"R",220,"R",10,"R",78,"R",88
106494, 4,"R",25,"Z",0,"R",25,"A",,"A",,"R",4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",27,"R",0,"R",27,"A",,"A",,"R",6
106546, 4,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",3,"R",0,"R",3,"A",,"A",,"R",2
106625, 4,"R",175,"Z",0,"R",175,"A",,"A",,"R",46,"R",13,"Z",0,"R",13,"A",,"A",,"R",5,"R",95,"Z",0,"R",95,"A",,"A",,"R",44,"R",283,"R",0,"R",283,"A",,"A",,"R",95
106704, 1,"R",815,"R",0,"R",815,"R",316,"R",2,"R",318,"R",255,"R",0,"R",255,"R",135,"R",2,"R",137,"R",857,"R",0,"R",857,"R",570,"R",3,"R",573,"R",1927,"R",0,"R",1927,"R",1021,"R",7,"R",1028
106704, 2,"R",815,"Z",0,"R",815,"R",316,"R",2,"R",318,"R",255,"Z",0,"R",255,"R",135,"R",2,"R",137,"R",857,"Z",0,"R",857,"R",570,"R",3,"R",573,"R",1927,"R",0,"R",1927,"R",1021,"R",7,"R",1028
106713, 1,"R",73,"R",0,"R",73,"R",19,"R",0,"R",19,"R",24,"R",0,"R",24,"R",9,"R",0,"R",9,"R",39,"R",0,"R",39,"R",19,"R",1,"R",20,"R",136,"R",0,"R",136,"R",47,"R",1,"R",48
106713, 2,"R",34,"Z",0,"R",34,"R",11,"R",0,"R",11,"R",12,"Z",0,"R",12,"R",6,"R",0,"R",6,"R",26,"Z",0,"R",26,"R",14,"R",0,"R",14,"R",72,"R",0,"R",72,"R",31,"R",0,"R",31
106713, 3,"R",39,"Z",0,"R",39,"R",8,"R",0,"R",8,"R",12,"Z",0,"R",12,"R",3,"R",0,"R",3,"R",13,"Z",0,"R",13,"R",5,"R",1,"R",6,"R",64,"R",0,"R",64,"R",16,"R",1,"R",17
106795, 4,"R",108,"Z",0,"R",108,"A",,"A",,"R",53,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",44,"Z",0,"R",44,"A",,"A",,"R",20,"R",152,"R",0,"R",152,"A",,"A",,"R",73
106810, 1,"R",34,"R",1,"R",33,"R",7,"R",1,"R",8,"R",29,"R",0,"R",29,"R",7,"R",1,"R",8,"R",7,"R",0,"R",7,"R",2,"R",0,"R",2,"R",70,"R",1,"R",69,"R",16,"R",2,"R",18
106810, 2,"R",15,"Z",0,"R",15,"R",4,"R",0,"R",4,"R",11,"Z",0,"R",11,"R",5,"R",0,"R",5,"R",4,"Z",0,"R",4,"R",1,"R",0,"R",1,"R",30,"R",0,"R",30,"R",10,"R",0,"R",10
106810, 3,"R",19,"R",1,"R",18,"R",3,"R",1,"R",4,"R",18,"R",0,"R",18,"R",2,"R",1,"R",3,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1,"R",40,"R",1,"R",39,"R",6,"R",2,"R",8
106883, 4,"R",97,"Z",0,"R",97,"A",,"A",,"R",48,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",24,"Z",0,"R",24,"A",,"A",,"R",9,"R",121,"R",0,"R",121,"A",,"A",,"R",57
106908, 4,"R",49,"Z",0,"R",49,"A",,"A",,"R",28,"R",8,"Z",0,"R",8,"A",,"A",,"R",7,"R",47,"Z",0,"R",47,"A",,"A",,"R",18,"R",104,"R",0,"R",104,"A",,"A",,"R",53
106980, 4,"R",305,"Z",0,"R",305,"A",,"A",,"R",103,"R",14,"Z",0,"R",14,"A",,"A",,"R",3,"R",150,"Z",0,"R",150,"A",,"A",,"R",63,"R",469,"R",0,"R",469,"A",,"A",,"R",169
106999, 4,"R",164,"R",1,"R",163,"A",,"A",,"R",87,"R",9,"R",0,"R",9,"A",,"A",,"R",8,"R",83,"R",0,"R",83,"A",,"A",,"R",48,"R",256,"R",1,"R",255,"A",,"A",,"R",143
107044, 1,"R",219,"R",0,"R",219,"R",128,"R",0,"R",128,"R",210,"R",1,"R",209,"R",145,"R",0,"R",145,"R",515,"R",0,"R",515,"R",396,"R",0,"R",396,"R",944,"R",1,"R",943,"R",669,"R",0,"R",669
107044, 2,"R",219,"R",0,"R",219,"R",128,"R",0,"R",128,"R",210,"R",1,"R",209,"R",145,"R",0,"R",145,"R",515,"R",0,"R",515,"R",396,"R",0,"R",396,"R",944,"R",1,"R",943,"R",669,"R",0,"R",669
107071, 1,"R",346,"R",0,"R",346,"R",116,"R",4,"R",120,"R",54,"R",0,"R",54,"R",12,"R",0,"R",12,"R",215,"R",0,"R",215,"R",101,"R",1,"R",102,"R",615,"R",0,"R",615,"R",229,"R",5,"R",234
107071, 2,"R",296,"Z",0,"R",296,"R",105,"R",1,"R",106,"R",50,"Z",0,"R",50,"R",12,"R",0,"R",12,"R",192,"Z",0,"R",192,"R",91,"R",0,"R",91,"R",538,"R",0,"R",538,"R",208,"R",1,"R",209
107071, 3,"R",50,"Z",0,"R",50,"R",11,"R",3,"R",14,"R",4,"Z",0,"R",4,"R",0,"R",0,"R",0,"R",23,"Z",0,"R",23,"R",10,"R",1,"R",11,"R",77,"R",0,"R",77,"R",21,"R",4,"R",25
107080, 1,"R",127,"R",0,"R",127,"R",78,"R",0,"R",78,"R",63,"R",0,"R",63,"R",44,"R",0,"R",44,"R",148,"R",0,"R",148,"R",112,"R",0,"R",112,"R",338,"R",0,"R",338,"R",234,"R",0,"R",234
107080, 2,"R",127,"Z",0,"R",127,"R",78,"R",0,"R",78,"R",63,"Z",0,"R",63,"R",44,"R",0,"R",44,"R",148,"Z",0,"R",148,"R",112,"R",0,"R",112,"R",338,"R",0,"R",338,"R",234,"R",0,"R",234
107099, 4,"R",14,"Z",0,"R",14,"A",,"A",,"R",4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",2,"Z",0,"R",2,"A",,"A",,"R",0,"R",16,"R",0,"R",16,"A",,"A",,"R",4
