UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW 
126678, 3,13,1,1,"999","R",467,"R",211,"R",256,"R",1,"R",0,"R",1,"R",20,"R",6,"R",14,"R",10,"R",5,"R",5,"R",40,"R",14,"R",26,"R",2,"R",1,"R",1,"R",299,"R",146,"R",153,"R",42,"R",21,"R",21,"R",2,"R",1,"R",1,"R",51,"R",17,"R",34
126678, 4,20,1,1,"999","R",51,"R",18,"R",33,"R",2,"R",0,"R",2,"R",3,"R",0,"R",3,"R",3,"R",1,"R",2,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",26,"R",9,"R",17,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4
126678, 6,10,2,2,"10 ","R",543,"R",247,"R",296,"R",3,"R",0,"R",3,"R",23,"R",6,"R",17,"R",13,"R",6,"R",7,"R",50,"R",19,"R",31,"R",2,"R",1,"R",1,"R",340,"R",167,"R",173,"R",51,"R",27,"R",24,"R",2,"R",1,"R",1,"R",59,"R",20,"R",39
126678, 8,12,2,2,"50 ","R",543,"R",247,"R",296,"R",3,"R",0,"R",3,"R",23,"R",6,"R",17,"R",13,"R",6,"R",7,"R",50,"R",19,"R",31,"R",2,"R",1,"R",1,"R",340,"R",167,"R",173,"R",51,"R",27,"R",24,"R",2,"R",1,"R",1,"R",59,"R",20,"R",39
126678, 9,13,2,2,"29A","R",467,"R",211,"R",256,"R",1,"R",0,"R",1,"R",20,"R",6,"R",14,"R",10,"R",5,"R",5,"R",40,"R",14,"R",26,"R",2,"R",1,"R",1,"R",299,"R",146,"R",153,"R",42,"R",21,"R",21,"R",2,"R",1,"R",1,"R",51,"R",17,"R",34
126678,12,16,2,2,"18A","R",467,"R",211,"R",256,"R",1,"R",0,"R",1,"R",20,"R",6,"R",14,"R",10,"R",5,"R",5,"R",40,"R",14,"R",26,"R",2,"R",1,"R",1,"R",299,"R",146,"R",153,"R",42,"R",21,"R",21,"R",2,"R",1,"R",1,"R",51,"R",17,"R",34
126678,13,17,2,2,"19 ","R",416,"R",181,"R",235,"R",1,"R",0,"R",1,"R",18,"R",5,"R",13,"R",8,"R",4,"R",4,"R",38,"R",12,"R",26,"R",1,"R",0,"R",1,"R",268,"R",128,"R",140,"R",38,"R",19,"R",19,"R",1,"R",0,"R",1,"R",43,"R",13,"R",30
126678,14,18,2,2,"20 ","R",50,"R",29,"R",21,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",2,"R",2,"R",0,"R",1,"R",1,"R",0,"R",30,"R",17,"R",13,"R",4,"R",2,"R",2,"R",1,"R",1,"R",0,"R",8,"R",4,"R",4
126678,15,19,2,2,"21 ","R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
126678,16,20,2,2,"30 ","R",51,"R",18,"R",33,"R",2,"R",0,"R",2,"R",3,"R",0,"R",3,"R",3,"R",1,"R",2,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",26,"R",9,"R",17,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4
126678,41,31,1,1,"999","R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
126678,42,32,1,1,"999","R",21,"R",14,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",12,"R",9,"R",3,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
126678,43,31,2,2,"22 ","R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
126678,44,32,2,2,"23 ","R",21,"R",14,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",12,"R",9,"R",3,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
126687, 1,10,1,1,"999","R",565,"R",89,"R",476,"R",12,"R",2,"R",10,"R",14,"R",2,"R",12,"R",73,"R",13,"R",60,"R",54,"R",7,"R",47,"R",5,"R",3,"R",2,"R",143,"R",27,"R",116,"R",1,"Z",0,"R",1,"R",262,"R",35,"R",227,"R",1,"Z",0,"R",1
126687, 2,12,1,1,"999","R",564,"R",88,"R",476,"R",12,"R",2,"R",10,"R",14,"R",2,"R",12,"R",73,"R",13,"R",60,"R",54,"R",7,"R",47,"R",5,"R",3,"R",2,"R",143,"R",27,"R",116,"R",1,"R",0,"R",1,"R",261,"R",34,"R",227,"R",1,"R",0,"R",1
126687, 3,13,1,1,"999","R",389,"R",58,"R",331,"R",6,"R",1,"R",5,"R",9,"R",1,"R",8,"R",41,"R",8,"R",33,"R",41,"R",3,"R",38,"R",4,"R",2,"R",2,"R",99,"R",19,"R",80,"R",1,"Z",0,"R",1,"R",187,"R",24,"R",163,"R",1,"Z",0,"R",1
126687,18,10,3,3,"10 ","R",565,"R",89,"R",476,"R",12,"R",2,"R",10,"R",14,"R",2,"R",12,"R",73,"R",13,"R",60,"R",54,"R",7,"R",47,"R",5,"R",3,"R",2,"R",143,"R",27,"R",116,"R",1,"R",0,"R",1,"R",262,"R",35,"R",227,"R",1,"R",0,"R",1
126687,19,11,3,3,"45 ","R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0
126687,20,12,3,3,"50 ","R",564,"R",88,"R",476,"R",12,"R",2,"R",10,"R",14,"R",2,"R",12,"R",73,"R",13,"R",60,"R",54,"R",7,"R",47,"R",5,"R",3,"R",2,"R",143,"R",27,"R",116,"R",1,"R",0,"R",1,"R",261,"R",34,"R",227,"R",1,"R",0,"R",1
126687,21,13,3,3,"29A","R",389,"R",58,"R",331,"R",6,"R",1,"R",5,"R",9,"R",1,"R",8,"R",41,"R",8,"R",33,"R",41,"R",3,"R",38,"R",4,"R",2,"R",2,"R",99,"R",19,"R",80,"R",1,"Z",0,"R",1,"R",187,"R",24,"R",163,"R",1,"Z",0,"R",1
126687,22,14,3,3,"11A","R",389,"R",58,"R",331,"R",6,"R",1,"R",5,"R",9,"R",1,"R",8,"R",41,"R",8,"R",33,"R",41,"R",3,"R",38,"R",4,"R",2,"R",2,"R",99,"R",19,"R",80,"R",1,"Z",0,"R",1,"R",187,"R",24,"R",163,"R",1,"Z",0,"R",1
126687,40,11,1,1,"999","R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0
126687,42,32,1,1,"999","R",175,"R",30,"R",145,"R",6,"R",1,"R",5,"R",5,"R",1,"R",4,"R",32,"R",5,"R",27,"R",13,"R",4,"R",9,"R",1,"R",1,"R",0,"R",44,"R",8,"R",36,"R",0,"R",0,"R",0,"R",74,"R",10,"R",64,"R",0,"R",0,"R",0
126687,46,32,3,3,"23 ","R",175,"R",30,"R",145,"R",6,"R",1,"R",5,"R",5,"R",1,"R",4,"R",32,"R",5,"R",27,"R",13,"R",4,"R",9,"R",1,"R",1,"R",0,"R",44,"R",8,"R",36,"R",0,"R",0,"R",0,"R",74,"R",10,"R",64,"R",0,"R",0,"R",0
126711, 1,10,1,1,"999","R",305,"R",183,"R",122,"R",3,"R",1,"R",2,"R",3,"R",2,"R",1,"R",2,"R",1,"R",1,"R",63,"R",25,"R",38,"R",1,"R",1,"Z",0,"R",205,"R",133,"R",72,"R",13,"R",10,"R",3,"R",15,"R",10,"R",5,"Z",0,"Z",0,"Z",0
126711, 2,12,1,1,"999","R",305,"R",183,"R",122,"R",3,"R",1,"R",2,"R",3,"R",2,"R",1,"R",2,"R",1,"R",1,"R",63,"R",25,"R",38,"R",1,"R",1,"R",0,"R",205,"R",133,"R",72,"R",13,"R",10,"R",3,"R",15,"R",10,"R",5,"R",0,"R",0,"R",0
126711, 3,13,1,1,"999","R",79,"R",51,"R",28,"R",2,"R",1,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",9,"R",7,"Z",0,"Z",0,"Z",0,"R",54,"R",35,"R",19,"R",5,"R",5,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
126711, 4,20,1,1,"999","R",79,"R",48,"R",31,"R",0,"Z",0,"R",0,"R",2,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",12,"R",10,"R",2,"Z",0,"Z",0,"Z",0,"R",60,"R",36,"R",24,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711, 6,10,2,2,"10 ","R",36,"R",22,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",27,"R",17,"R",10,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
126711, 8,12,2,2,"50 ","R",36,"R",22,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",27,"R",17,"R",10,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
126711, 9,13,2,2,"29A","R",10,"R",7,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",5,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,10,14,2,2,"11A","R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,11,15,2,2,"12A","R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,12,16,2,2,"18A","R",5,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,13,17,2,2,"19 ","R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,14,18,2,2,"20 ","R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,15,19,2,2,"21 ","R",1,"R",1,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,16,20,2,2,"30 ","R",12,"R",7,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",6,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,18,10,3,3,"10 ","R",269,"R",161,"R",108,"R",3,"R",1,"R",2,"R",3,"R",2,"R",1,"R",2,"R",1,"R",1,"R",56,"R",22,"R",34,"R",1,"R",1,"R",0,"R",178,"R",116,"R",62,"R",12,"R",9,"R",3,"R",14,"R",9,"R",5,"R",0,"R",0,"R",0
126711,20,12,3,3,"50 ","R",269,"R",161,"R",108,"R",3,"R",1,"R",2,"R",3,"R",2,"R",1,"R",2,"R",1,"R",1,"R",56,"R",22,"R",34,"R",1,"R",1,"R",0,"R",178,"R",116,"R",62,"R",12,"R",9,"R",3,"R",14,"R",9,"R",5,"R",0,"R",0,"R",0
126711,21,13,3,3,"29A","R",69,"R",44,"R",25,"R",2,"R",1,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",7,"R",7,"Z",0,"Z",0,"Z",0,"R",46,"R",30,"R",16,"R",5,"R",5,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
126711,22,14,3,3,"11A","R",24,"R",20,"R",4,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",16,"R",14,"R",2,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,23,15,3,3,"12A","R",36,"R",21,"R",15,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",6,"R",3,"Z",0,"Z",0,"Z",0,"R",24,"R",14,"R",10,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
126711,24,16,3,3,"18A","R",9,"R",3,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",6,"R",2,"R",4,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,25,20,3,3,"30 ","R",67,"R",41,"R",26,"R",0,"Z",0,"R",0,"R",2,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",11,"R",9,"R",2,"Z",0,"Z",0,"Z",0,"R",49,"R",30,"R",19,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,41,31,1,1,"999","R",7,"R",4,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",4,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,42,32,1,1,"999","R",140,"R",80,"R",60,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",35,"R",6,"R",29,"R",1,"R",1,"R",0,"R",84,"R",58,"R",26,"R",4,"R",4,"R",0,"R",14,"R",10,"R",4,"R",0,"R",0,"R",0
126711,43,31,2,2,"22 ","R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,44,32,2,2,"23 ","R",12,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",6,"R",4,"R",2,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
126711,45,31,3,3,"22 ","R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126711,46,32,3,3,"23 ","R",128,"R",74,"R",54,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",31,"R",6,"R",25,"R",1,"R",1,"R",0,"R",78,"R",54,"R",24,"R",3,"R",3,"R",0,"R",13,"R",9,"R",4,"R",0,"R",0,"R",0
126748,27,10,4,4,"10 ","R",121,"R",55,"R",66,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",6,"R",3,"R",3,"R",35,"R",17,"R",18,"R",0,"R",0,"R",0,"R",71,"R",32,"R",39,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1
126748,29,12,4,4,"50 ","R",121,"R",55,"R",66,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",6,"R",3,"R",3,"R",35,"R",17,"R",18,"R",0,"R",0,"R",0,"R",71,"R",32,"R",39,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1
126748,30,13,4,4,"29A","R",31,"R",13,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",23,"R",9,"R",14,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1
126748,31,14,4,4,"11A","R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126748,32,15,4,4,"12A","R",30,"R",13,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",22,"R",9,"R",13,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1
126748,33,20,4,4,"30 ","R",36,"R",17,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",14,"R",7,"R",7,"R",0,"R",0,"R",0,"R",17,"R",9,"R",8,"R",3,"R",0,"R",3,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0
126748,35,22,4,4,"57 ","R",24,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126748,36,23,4,4,"55 ","R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126748,37,24,4,4,"56 ","R",23,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126748,47,31,4,4,"22 ","R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"R",0,"R",2,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
126748,48,32,4,4,"23 ","R",49,"R",24,"R",25,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",14,"R",7,"R",7,"R",0,"R",0,"R",0,"R",29,"R",14,"R",15,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0
126775, 1,10,1,1,"999","R",1134,"R",769,"R",365,"R",5,"R",3,"R",2,"R",60,"R",32,"R",28,"R",12,"R",7,"R",5,"R",115,"R",84,"R",31,"Z",0,"Z",0,"Z",0,"R",827,"R",565,"R",262,"R",63,"R",36,"R",27,"R",17,"R",13,"R",4,"R",35,"R",29,"R",6
126775, 2,12,1,1,"999","R",1133,"R",768,"R",365,"R",5,"R",3,"R",2,"R",60,"R",32,"R",28,"R",12,"R",7,"R",5,"R",115,"R",84,"R",31,"R",0,"R",0,"R",0,"R",826,"R",564,"R",262,"R",63,"R",36,"R",27,"R",17,"R",13,"R",4,"R",35,"R",29,"R",6
126775, 3,13,1,1,"999","R",900,"R",610,"R",290,"R",4,"R",3,"R",1,"R",47,"R",26,"R",21,"R",7,"R",3,"R",4,"R",92,"R",70,"R",22,"R",0,"R",0,"R",0,"R",663,"R",448,"R",215,"R",45,"R",26,"R",19,"R",16,"R",12,"R",4,"R",26,"R",22,"R",4
126775, 4,20,1,1,"999","R",171,"R",112,"R",59,"R",1,"R",0,"R",1,"R",10,"R",4,"R",6,"R",5,"R",4,"R",1,"R",13,"R",6,"R",7,"R",0,"R",0,"R",0,"R",125,"R",88,"R",37,"R",14,"R",8,"R",6,"R",1,"R",1,"R",0,"R",2,"R",1,"R",1
126775, 6,10,2,2,"10 ","R",1134,"R",769,"R",365,"R",5,"R",3,"R",2,"R",60,"R",32,"R",28,"R",12,"R",7,"R",5,"R",115,"R",84,"R",31,"R",0,"R",0,"R",0,"R",827,"R",565,"R",262,"R",63,"R",36,"R",27,"R",17,"R",13,"R",4,"R",35,"R",29,"R",6
126775, 7,11,2,2,"45 ","R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
126775, 8,12,2,2,"50 ","R",1133,"R",768,"R",365,"R",5,"R",3,"R",2,"R",60,"R",32,"R",28,"R",12,"R",7,"R",5,"R",115,"R",84,"R",31,"R",0,"R",0,"R",0,"R",826,"R",564,"R",262,"R",63,"R",36,"R",27,"R",17,"R",13,"R",4,"R",35,"R",29,"R",6
126775, 9,13,2,2,"29A","R",900,"R",610,"R",290,"R",4,"R",3,"R",1,"R",47,"R",26,"R",21,"R",7,"R",3,"R",4,"R",92,"R",70,"R",22,"R",0,"R",0,"R",0,"R",663,"R",448,"R",215,"R",45,"R",26,"R",19,"R",16,"R",12,"R",4,"R",26,"R",22,"R",4
126775,12,16,2,2,"18A","R",900,"R",610,"R",290,"R",4,"R",3,"R",1,"R",47,"R",26,"R",21,"R",7,"R",3,"R",4,"R",92,"R",70,"R",22,"R",0,"R",0,"R",0,"R",663,"R",448,"R",215,"R",45,"R",26,"R",19,"R",16,"R",12,"R",4,"R",26,"R",22,"R",4
126775,13,17,2,2,"19 ","R",747,"R",487,"R",260,"R",3,"R",2,"R",1,"R",41,"R",22,"R",19,"R",5,"R",2,"R",3,"R",72,"R",54,"R",18,"R",0,"R",0,"R",0,"R",560,"R",364,"R",196,"R",38,"R",20,"R",18,"R",11,"R",8,"R",3,"R",17,"R",15,"R",2
126775,14,18,2,2,"20 ","R",133,"R",106,"R",27,"R",1,"R",1,"R",0,"R",6,"R",4,"R",2,"R",2,"R",1,"R",1,"R",17,"R",14,"R",3,"R",0,"R",0,"R",0,"R",89,"R",71,"R",18,"R",7,"R",6,"R",1,"R",2,"R",2,"R",0,"R",9,"R",7,"R",2
126775,15,19,2,2,"21 ","R",20,"R",17,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",14,"R",13,"R",1,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0
126775,16,20,2,2,"30 ","R",171,"R",112,"R",59,"R",1,"R",0,"R",1,"R",10,"R",4,"R",6,"R",5,"R",4,"R",1,"R",13,"R",6,"R",7,"R",0,"R",0,"R",0,"R",125,"R",88,"R",37,"R",14,"R",8,"R",6,"R",1,"R",1,"R",0,"R",2,"R",1,"R",1
126775,40,11,1,1,"999","R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
126775,41,31,1,1,"999","R",17,"R",12,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",12,"R",8,"R",4,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0
126775,42,32,1,1,"999","R",45,"R",34,"R",11,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",8,"R",6,"R",2,"R",0,"R",0,"R",0,"R",26,"R",20,"R",6,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",6,"R",5,"R",1
